Num_Acc;an;mois;jour;hrmn;lat;long;dep
201800013105;18;3;4;1740;4930142;233211;600
201800013106;18;3;18;917;4920265;237431;600
201800013107;18;3;28;45;4924355;232479;600
201800013108;18;4;21;1925;4920568;238876;600
201800013109;18;4;25;935;4921105;232656;600
201800013110;18;5;28;2100;4922297;242854;600
201800013111;18;9;30;2030;4920318;237346;600
201800013112;18;10;16;715;4927254;236007;600
201800013113;18;11;4;2000;4926128;233899;600
201800013114;18;2;1;1945;4963493;230125;600
201800013115;18;2;5;1830;4963664;243455;600
201800013116;18;4;7;130;4958181;219539;600
201800013117;18;6;8;2315;4960735;237087;600
201800013118;18;7;15;1855;4962511;229356;600
201800013119;18;10;18;1815;4958645;213931;600
201800013120;18;10;30;1830;4955969;224800;600
201800013121;18;12;22;340;4963611;229032;600
201800013122;18;12;23;700;4957404;218254;600
201800013123;18;1;10;1910;4958252;242400;600
201800013124;18;4;22;715;4950472;243987;600
201800013125;18;4;28;2255;4955635;253698;600
201800013126;18;5;22;2135;4950020;243348;600
201800013127;18;6;22;1745;4949988;243903;600
201800013128;18;6;28;1635;4954659;238836;600
201800013129;18;7;3;1450;4950560;243091;600
201800013130;18;7;6;1910;4955118;235896;600
201800013131;18;9;9;1340;4941497;260033;600
201800013132;18;9;30;545;4949558;244310;600
201800013133;18;10;6;45;4950943;240940;600
201800013134;18;10;12;1445;4956912;258292;600
201800013135;18;11;6;1515;4951852;244364;600
201800013136;18;11;20;1926;4950927;244024;600
201800013137;18;12;10;2000;4944475;260109;600
201800013138;18;12;14;2100;4958453;255383;600
201800013139;18;1;30;2045;4943825;283324;600
201800013140;18;2;10;1000;4947553;288138;600
201800013141;18;2;10;1105;4940434;300979;600
201800013142;18;3;11;445;4947510;288190;600
201800013143;18;4;16;1950;4947302;283455;600
201800013144;18;5;17;615;4939814;304538;600
201800013145;18;6;19;600;4939669;306931;600
201800013146;18;9;18;715;4940386;300063;600
201800013147;18;10;12;1000;4952940;298422;600
201800013148;18;12;14;1828;4949730;291176;600
201800013149;18;12;19;1815;4951850;292540;600
201800013150;18;5;5;1220;4956936;298852;600
201800013151;18;6;15;1900;4957179;296532;600
201800013152;18;8;5;1415;4964766;281830;600
201800013153;18;8;21;1645;4952753;281718;600
201800013154;18;9;7;1630;4956600;302645;600
201800013155;18;10;11;1330;4962836;307165;600
201800013156;18;10;15;1215;4960518;301517;600
201800013157;18;10;18;1754;4957061;298318;600
201800013158;18;10;20;725;4958149;294671;600
201800013159;18;10;31;810;4963778;290558;600
201800013160;18;11;4;1800;4961069;290830;600
201800013161;18;11;20;1850;4957870;300489;600
201800013162;18;11;22;1745;4957419;298791;600
201800013163;18;11;26;1015;4957155;295356;600
201800013164;18;12;27;1315;4962562;293927;600
201800013165;18;1;14;1620;4940315;267590;600
201800013166;18;6;21;1200;4960254;272030;600
201800013167;18;6;22;840;4937755;266335;600
201800013168;18;7;13;28;4943452;270300;600
201800013169;18;4;14;1145;4930367;261222;600
201800013170;18;4;24;2035;4930825;260048;600
201800013171;18;5;4;1115;4929503;260473;600
201800013172;18;5;26;1225;4927317;253450;600
201800013173;18;6;7;2355;4929170;283620;600
201800013174;18;6;24;605;4932405;260404;600
201800013175;18;9;15;1450;4927353;251167;600
201800013176;18;11;10;1040;4927210;252034;600
201800013177;18;11;27;1850;4929664;260453;600
201800013178;18;12;6;1900;4930083;260081;600
201800013179;18;6;16;1530;4277624;169669;90
201800013180;18;7;13;1640;4279909;166109;90
201800013181;18;7;27;1515;4261636;181995;90
201800013182;18;10;21;1330;4268197;182842;90
201800013183;18;10;21;1210;4261105;181934;90
201800013184;18;1;9;1845;4309421;167097;90
201800013185;18;1;11;1840;4305420;159532;90
201800013186;18;2;6;1740;4308665;166684;90
201800013187;18;3;1;1920;4308583;162960;90
201800013188;18;7;4;1940;4303306;162027;90
201800013189;18;8;5;1630;4309240;170545;90
201800013190;18;8;12;1730;4303853;153727;90
201800013191;18;9;20;1720;4297482;168777;90
201800013192;18;9;23;1445;4303638;170045;90
201800013193;18;11;7;430;4305415;158545;90
201800013194;18;11;29;1605;4305983;163589;90
201800013195;18;12;16;2200;4310135;163691;90
201800013196;18;1;11;1000;4288949;138088;90
201800013197;18;4;8;230;4303709;106585;90
201800013198;18;1;1;1520;4351400;598158;830
201800013199;18;1;25;1900;4347164;617563;830
201800013200;18;3;5;1225;4355099;600427;830
201800013201;18;3;17;1300;4364845;603754;830
201800013202;18;3;29;1115;4352629;597660;830
201800013203;18;4;2;1630;4360238;605981;830
201800013204;18;4;21;1930;4348004;626718;830
201800013205;18;5;27;1805;4347070;611472;830
201800013206;18;5;28;1730;4354766;599595;830
201800013207;18;8;14;1435;4359382;600027;830
201800013208;18;9;4;1645;4351048;615970;830
201800013209;18;9;7;1830;4355615;611030;830
201800013210;18;9;8;1750;4364715;608848;830
201800013211;18;9;21;630;4347027;617104;830
201800013212;18;10;18;1550;4347985;613612;830
201800013213;18;10;31;1830;4349070;629211;830
201800013214;18;11;12;1120;4347947;616341;830
201800013215;18;11;22;840;4356551;604205;830
201800013216;18;2;6;2130;4365441;616997;830
201800013217;18;6;20;1230;4374415;622340;830
201800013218;18;8;16;1650;4377386;621842;830
201800013219;18;1;23;1055;4356394;656678;830
201800013220;18;2;16;1636;4357808;648937;830
201800013221;18;4;1;1620;4363008;655762;830
201800013222;18;5;12;1040;4355734;651870;830
201800013223;18;5;31;1655;4354288;657538;830
201800013224;18;6;3;1010;4364861;647490;830
201800013225;18;7;2;1905;4356666;650753;830
201800013226;18;9;14;2040;4360027;655363;830
201800013227;18;9;24;1410;4357220;654314;830
201800013228;18;3;24;1250;4768113;686731;900
201800013229;18;5;28;820;4759432;680255;900
201800013230;18;9;18;720;4759270;679971;900
201800013231;18;12;17;907;4759456;680276;900
201800013232;18;2;17;2030;4751659;707360;900
201800013233;18;4;15;530;4750621;695741;900
201800013234;18;4;21;1440;4745027;698577;900
